Name,Stars,CreatedAt,AgeInYears,Url,ReleasesCount,AvgCbo,AvgDit,AvgLcom,CkClassRows,TotalLoc,CommentLines
amitshekhariitbhu/RxJava2-Android-Samples,4926,08/27/2016 08:21:37,9,https://github.com/amitshekhariitbhu/RxJava2-Android-Samples.git,0,3.6648648648648647,1.2540540540540541,6.286486486486487,185,5082,417
traex/RippleEffect,4904,10/14/2014 13:32:51,11,https://github.com/traex/RippleEffect.git,0,3.4210526315789473,1.368421052631579,23.157894736842106,19,857,158
fuzhengwei/small-spring,4900,05/15/2021 06:07:28,4,https://github.com/fuzhengwei/small-spring.git,0,3.135593220338983,1.2627118644067796,10.951977401129943,354,57529,16185
angryip/ipscan,4897,06/28/2011 20:58:48,14,https://github.com/angryip/ipscan.git,0,4.851648351648351,1.6895604395604396,4.354395604395604,364,18759,2540
cglib/cglib,4895,03/29/2014 13:48:30,11,https://github.com/cglib/cglib.git,0,3.2048192771084336,1.5120481927710843,261.7971887550201,498,22469,4321
Ramotion/folding-cell-android,4894,04/01/2016 11:38:47,9,https://github.com/Ramotion/folding-cell-android.git,0,4.142857142857143,1.3333333333333333,13.380952380952381,21,1279,193
Threekiii/Awesome-POC,4886,02/20/2022 06:43:22,4,https://github.com/Threekiii/Awesome-POC.git,0,7,2,0,1,56,0
reactive-streams/reactive-streams-jvm,4872,02/28/2014 13:16:15,12,https://github.com/reactive-streams/reactive-streams-jvm.git,0,3.122004357298475,1.2766884531590414,20.335511982570807,459,13398,2591
zhkl0228/unidbg,4869,02/26/2019 09:32:15,7,https://github.com/zhkl0228/unidbg.git,0,5.136707388016289,1.4921465968586387,28.68411867364747,1719,98274,2122
mock-server/mockserver,4860,02/26/2013 06:09:52,13,https://github.com/mock-server/mockserver.git,0,7.098286744815149,1.6212804328223624,95.82236248872859,1109,187074,14513
spring-cloud/spring-cloud-gateway,4842,11/16/2016 21:42:51,9,https://github.com/spring-cloud/spring-cloud-gateway.git,0,6.786977491961415,1.3319935691318328,16.567524115755628,1244,83977,15400
micrometer-metrics/micrometer,4833,04/10/2017 21:36:51,8,https://github.com/micrometer-metrics/micrometer.git,0,5.628968253968254,1.2787698412698412,19.99950396825397,2016,196892,46592
mcxiaoke/packer-ng-plugin,4814,11/24/2015 04:08:08,10,https://github.com/mcxiaoke/packer-ng-plugin.git,0,2.806451612903226,1.3870967741935485,18.64516129032258,31,2557,402
andkulikov/Transitions-Everywhere,4798,10/15/2014 03:37:03,11,https://github.com/andkulikov/Transitions-Everywhere.git,0,6.870466321243524,1.6787564766839378,25.72020725388601,193,15280,4340
deepjavalibrary/djl,4794,10/29/2019 22:38:54,6,https://github.com/deepjavalibrary/djl.git,0,6.407074340527578,1.4532374100719425,132.8729016786571,1668,197244,58731
claritylab/lucida,4790,05/13/2014 17:12:49,11,https://github.com/claritylab/lucida.git,0,5.891791044776119,1.544776119402985,23.51865671641791,268,39798,11968
oracle/opengrok,4785,01/07/2013 11:49:18,13,https://github.com/oracle/opengrok.git,0,5.108885017421603,1.505226480836237,78.44163763066202,1148,149362,43936
tuguangquan/mybatis,4776,11/03/2014 04:51:06,11,https://github.com/tuguangquan/mybatis.git,0,3.6669874879692013,1.2666025024061598,21.467757459095285,1039,71736,19155
ronmamo/reflections,4774,04/16/2013 16:19:26,12,https://github.com/ronmamo/reflections.git,0,2.771573604060914,1.1522842639593909,13.65989847715736,197,6531,1020
etsy/AndroidStaggeredGrid,4771,12/09/2013 19:43:45,12,https://github.com/etsy/AndroidStaggeredGrid.git,0,5.861111111111111,1.8611111111111112,155.88888888888889,36,5279,848
tencentmusic/supersonic,4767,06/12/2023 07:23:28,2,https://github.com/tencentmusic/supersonic.git,0,6.212653778558876,1.2785588752196837,46.020210896309315,1138,76550,2957
TheoKanning/openai-java,4764,09/15/2020 02:58:52,5,https://github.com/TheoKanning/openai-java.git,0,5.387878787878788,1.084848484848485,15.55151515151515,165,7916,1833
zq2599/blog_demos,4758,04/09/2017 04:51:56,8,https://github.com/zq2599/blog_demos.git,0,3.9736983360171765,1.1964573268921095,14.790660225442835,1863,133476,36486
saiwu-bigkoo/Android-ConvenientBanner,4757,12/23/2014 06:12:33,11,https://github.com/saiwu-bigkoo/Android-ConvenientBanner.git,0,4.827586206896552,1.4482758620689655,7.793103448275862,29,1378,232
dromara/dynamic-tp,4754,01/07/2022 16:35:27,4,https://github.com/dromara/dynamic-tp.git,0,4.784452296819788,1.2862190812720848,17.742049469964666,566,48605,16960
nisrulz/android-tips-tricks,4752,08/25/2016 20:27:33,9,https://github.com/nisrulz/android-tips-tricks.git,0,1,1,0,1,31,0
zlt2000/microservices-platform,4749,03/07/2019 07:13:37,7,https://github.com/zlt2000/microservices-platform.git,0,6.2592592592592595,1.2307692307692308,6.435897435897436,351,19449,5023
kyleduo/SwitchButton,4747,09/09/2014 07:20:43,11,https://github.com/kyleduo/SwitchButton.git,0,4.37037037037037,1.4074074074074074,82.48148148148148,27,1837,106
grobidOrg/grobid,4742,09/13/2012 15:48:54,13,https://github.com/grobidOrg/grobid.git,0,4.773684210526316,1.2456140350877194,139.37543859649122,570,99991,10609
hongyangAndroid/baseAdapter,4732,08/03/2015 02:55:51,10,https://github.com/hongyangAndroid/baseAdapter.git,0,4.88,1.32,18.28,50,2552,120
saysky/ForestBlog,4721,10/08/2017 15:27:47,8,https://github.com/saysky/ForestBlog.git,0,5.104651162790698,1.069767441860465,12.686046511627907,86,6690,2057
stleary/JSON-java,4717,12/21/2010 17:46:09,15,https://github.com/stleary/JSON-java.git,0,3.144230769230769,1.1923076923076923,368.65384615384613,104,26911,8055
google/cameraview,4713,08/04/2016 05:22:14,9,https://github.com/google/cameraview.git,0,4.833333333333333,1.2638888888888888,12.125,72,4042,681
spring-attic/spring-security-oauth,4699,07/26/2011 18:08:49,14,https://github.com/spring-attic/spring-security-oauth.git,0,6.012307692307692,1.5917948717948718,13.183589743589744,975,74887,17259
cjlin1/libsvm,4696,09/10/2013 14:32:07,12,https://github.com/cjlin1/libsvm.git,0,3.264705882352941,1.3529411764705883,19.61764705882353,34,4415,166
hansonwang99/Spring-Boot-In-Action,4695,01/28/2019 12:56:51,7,https://github.com/hansonwang99/Spring-Boot-In-Action.git,0,3.8656716417910446,1.1194029850746268,6.007462686567164,134,7003,2128
SPLWare/esProc,4693,11/09/2021 15:41:25,4,https://github.com/SPLWare/esProc.git,0,6.304625799172621,1.9838285069575028,97.63670552839413,2659,577967,98203
charles2gan/GDA-android-reversing-Tool,4690,10/31/2017 08:18:29,8,https://github.com/charles2gan/GDA-android-reversing-Tool.git,0,2.5625,1,57.375,16,700,50
pardom-zz/ActiveAndroid,4688,11/15/2012 18:10:45,13,https://github.com/pardom-zz/ActiveAndroid.git,0,3.903225806451613,1.935483870967742,22.080645161290324,62,5510,1017
jgilfelt/chuck,4686,02/07/2017 23:51:39,9,https://github.com/jgilfelt/chuck.git,0,5.904761904761905,1.380952380952381,55.73809523809524,42,2657,420
bytedeco/javacpp,4686,04/21/2014 12:47:21,11,https://github.com/bytedeco/javacpp.git,0,5.911627906976745,2.0093023255813955,151.13953488372093,215,36353,7408
981011512/--,4683,06/18/2020 22:47:21,5,https://github.com/981011512/--.git,0,3.5332412704675478,2.886762675083843,440.4263168277767,5069,331459,38751
bepass-org/oblivion,4682,02/08/2024 05:50:09,2,https://github.com/bepass-org/oblivion.git,0,5.637931034482759,1.4827586206896552,11.620689655172415,58,3453,210
Heeexy/SpringBoot-Shiro-Vue,4678,11/17/2017 18:49:06,8,https://github.com/Heeexy/SpringBoot-Shiro-Vue.git,0,5.777777777777778,1.4074074074074074,9.444444444444445,27,1546,414
karma9874/AndroRAT,4669,03/22/2020 09:31:28,6,https://github.com/karma9874/AndroRAT.git,0,2.8545454545454545,1.1636363636363636,1.3818181818181818,55,1875,20
ant-media/Ant-Media-Server,4654,03/01/2017 08:21:13,9,https://github.com/ant-media/Ant-Media-Server.git,0,5.599496221662468,1.3249370277078085,164.1712846347607,1191,195210,43930
JZ-Darkal/AndroidHttpCapture,4650,10/15/2016 19:48:00,9,https://github.com/JZ-Darkal/AndroidHttpCapture.git,0,4.586750788643533,1.413249211356467,37.003154574132495,317,25297,5093
discord-jda/JDA,4650,12/12/2015 13:57:32,10,https://github.com/discord-jda/JDA.git,0,8.53027139874739,1.804453723034099,129.12178148921365,1437,213998,94014
wdullaer/MaterialDateTimePicker,4642,01/03/2015 19:41:03,11,https://github.com/wdullaer/MaterialDateTimePicker.git,0,6.589041095890411,1.4657534246575343,127.63013698630137,73,11782,1850
rememberber/WePush,4641,06/23/2017 09:03:36,8,https://github.com/rememberber/WePush.git,0,6.77536231884058,1.5797101449275361,25.14855072463768,276,33337,3716
CalebFenton/simplify,4638,01/16/2014 05:14:02,12,https://github.com/CalebFenton/simplify.git,0,7.784565916398714,1.3569131832797428,20.742765273311896,311,27495,1331
chewiebug/GCViewer,4634,10/23/2011 09:01:04,14,https://github.com/chewiebug/GCViewer.git,0,5.147766323024055,2.1305841924398625,49.044673539518904,291,32324,4048
romandanylyk/PageIndicatorView,4633,08/20/2016 19:25:32,9,https://github.com/romandanylyk/PageIndicatorView.git,0,5.513888888888889,1.5,22.805555555555557,72,5183,195
gabrielemariotti/cardslib,4632,09/20/2013 21:57:19,12,https://github.com/gabrielemariotti/cardslib.git,0,5.577065351418002,1.8951911220715167,18.620221948212084,811,54820,15165
zongzibinbin/MallChat,4631,03/16/2023 15:04:35,3,https://github.com/zongzibinbin/MallChat.git,0,6.126126126126126,1.2027027027027026,4.4391891891891895,444,23862,5408
yasserg/crawler4j,4626,12/31/2011 22:49:18,14,https://github.com/yasserg/crawler4j.git,0,5.27710843373494,1.3132530120481927,55.89156626506024,83,8973,2353
linhaojun857/aurora,4626,08/19/2022 13:39:16,3,https://github.com/linhaojun857/aurora.git,0,7.090301003344481,1.117056856187291,7.25752508361204,299,12799,31
RedSpider1/concurrent,4621,11/03/2018 13:49:36,7,https://github.com/RedSpider1/concurrent.git,0,0,0,0,0,0,0
h2database/h2database,4621,04/10/2015 19:09:09,10,https://github.com/h2database/h2database.git,0,5.791641791044776,1.9755223880597015,176.99462686567165,1675,345993,70887
Netflix/ribbon,4617,01/15/2013 01:08:04,13,https://github.com/Netflix/ribbon.git,0,4.279305354558611,1.264833574529667,13.648335745296672,691,35872,7322
apache/rocketmq-externals,4615,03/14/2017 07:00:06,9,https://github.com/apache/rocketmq-externals.git,0,5.749090909090909,1.250909090909091,16.45090909090909,275,22789,5185
nICEnnnnnnnLee/BilibiliDown,4606,01/23/2019 06:56:46,7,https://github.com/nICEnnnnnnnLee/BilibiliDown.git,0,4.209923664122138,1.7213740458015268,42.18702290076336,262,30651,6296
objectbox/objectbox-java,4599,01/24/2017 10:29:48,9,https://github.com/objectbox/objectbox-java.git,0,4.959595959595959,1.7651515151515151,105.61616161616162,396,44373,13212
SplashCodes/JAViewer,4590,05/21/2016 08:47:10,9,https://github.com/SplashCodes/JAViewer.git,0,5.787709497206704,1.5977653631284916,11.64804469273743,179,8546,1080
hussien89aa/AndroidTutorialForBeginners,4587,09/26/2016 16:36:28,9,https://github.com/hussien89aa/AndroidTutorialForBeginners.git,0,4.565891472868217,1.496124031007752,2.8217054263565893,129,7053,805
puniverse/quasar,4564,03/27/2013 14:51:24,13,https://github.com/puniverse/quasar.git,0,3.2794662713120832,1.5070422535211268,35.99703484062268,1349,86595,26700
ReChronoRain/HyperCeiler,4562,10/27/2023 17:17:42,2,https://github.com/ReChronoRain/HyperCeiler.git,0,3.845102505694761,1.4812072892938497,14.86389521640091,1756,88993,13692
chentao0707/SimplifyReader,4559,08/17/2015 08:22:53,10,https://github.com/chentao0707/SimplifyReader.git,0,4.0395569620253164,1.3338607594936709,60.29430379746835,632,56896,15632
zhanghai/Douya,4558,02/01/2016 13:44:19,10,https://github.com/zhanghai/Douya.git,0,5.414790996784566,1.5683279742765273,28.39790996784566,1244,72570,9638
javagrowing/JGrowing,4552,02/26/2019 01:55:08,7,https://github.com/javagrowing/JGrowing.git,0,1.5263157894736843,1,1.9473684210526316,19,451,0
tiann/epic,4543,05/22/2017 02:52:44,8,https://github.com/tiann/epic.git,0,3.228187919463087,1.6241610738255035,30.395973154362416,149,7841,1299
go-lang-plugin-org/go-lang-idea-plugin,4540,08/29/2010 08:20:01,15,https://github.com/go-lang-plugin-org/go-lang-idea-plugin.git,0,8.018551236749117,2.0848056537102475,110.02915194346289,1132,78562,13919
danielzeller/Depth-LIB-Android-,4540,04/27/2016 09:37:28,9,https://github.com/danielzeller/Depth-LIB-Android-.git,0,3.787037037037037,1.212962962962963,13.351851851851851,108,4896,241
square/sqlbrite,4537,02/19/2015 04:38:37,11,https://github.com/square/sqlbrite.git,0,4.69811320754717,1.3584905660377358,4.30188679245283,106,5226,1013
jdamcd/android-crop,4535,03/13/2014 10:24:43,12,https://github.com/jdamcd/android-crop.git,0,4.290322580645161,1.3870967741935485,26.483870967741936,31,2276,319
phishman3579/java-algorithms-implementation,4531,11/20/2013 03:30:19,12,https://github.com/phishman3579/java-algorithms-implementation.git,0,3.567198177676538,1.5831435079726652,7.050113895216401,439,36775,6395
201206030/novel-plus,4519,05/02/2020 07:15:43,5,https://github.com/201206030/novel-plus.git,0,6.405,1.225,47.4775,400,36798,5266
alibaba/dexposed,4518,06/30/2015 02:59:16,10,https://github.com/alibaba/dexposed.git,0,2.9166666666666665,1.6944444444444444,82.83333333333333,36,3580,934
jacoco/jacoco,4517,07/08/2012 21:45:13,13,https://github.com/jacoco/jacoco.git,0,4.097713097713098,1.4303534303534304,12.415800415800415,962,74545,20493
IoT-Technology/IoT-Technical-Guide,4517,04/02/2019 01:52:44,6,https://github.com/IoT-Technology/IoT-Technical-Guide.git,0,4.071428571428571,1.248299319727891,3.163265306122449,294,10646,1302
azkaban/azkaban,4515,10/18/2012 01:34:53,13,https://github.com/azkaban/azkaban.git,0,6.381917381137958,1.3445050662509743,35.83632112236945,1283,168194,31386
castorflex/SmoothProgressBar,4514,11/27/2013 20:32:16,12,https://github.com/castorflex/SmoothProgressBar.git,0,4.854166666666667,1.2291666666666667,26.3125,48,2660,104
Flipboard/bottomsheet,4506,04/23/2015 17:37:32,10,https://github.com/Flipboard/bottomsheet.git,0,4.897058823529412,1.3676470588235294,27.66176470588235,68,3269,655
Freeyourgadget/Gadgetbridge,4487,01/05/2015 23:19:03,11,https://github.com/Freeyourgadget/Gadgetbridge.git,0,5.341524459613197,1.845278725824801,38.69419795221843,4395,366389,19190
HotBitmapGG/bilibili-android-client,4486,06/01/2016 04:36:01,9,https://github.com/HotBitmapGG/bilibili-android-client.git,0,4.89087656529517,1.7119856887298748,42.7906976744186,559,34852,2869
water8394/flink-recommandSystem-demo,4473,05/15/2019 07:55:35,6,https://github.com/water8394/flink-recommandSystem-demo.git,0,3.727272727272727,1.077922077922078,6.402597402597403,77,3269,391
JakeWharton/NineOldAndroids,4472,12/08/2011 19:46:37,14,https://github.com/JakeWharton/NineOldAndroids.git,0,4.2898550724637685,1.434782608695652,30.144927536231883,138,11414,3858
Meituan-Dianping/Robust,4467,03/14/2017 10:14:50,9,https://github.com/Meituan-Dianping/Robust.git,0,3.5238095238095237,1.2619047619047619,17.357142857142858,42,4169,615
s4kibs4mi/java-developer-roadmap,4453,04/23/2019 06:42:13,6,https://github.com/s4kibs4mi/java-developer-roadmap.git,0,0,1,0,1,5,0
flutter-webrtc/flutter-webrtc,4452,03/07/2018 02:26:03,8,https://github.com/flutter-webrtc/flutter-webrtc.git,0,6.655555555555556,1.2222222222222223,40,90,10991,702
apache/shiro,4440,08/29/2009 08:00:17,16,https://github.com/apache/shiro.git,0,4.937803692905733,1.686103012633625,19.843537414965986,1029,95611,40521
janishar/android-mvp-architecture,4432,01/27/2017 08:39:06,9,https://github.com/janishar/android-mvp-architecture.git,0,5.815068493150685,1.3835616438356164,14.10958904109589,146,8356,1707
dreamhead/moco,4431,10/18/2012 09:09:51,13,https://github.com/dreamhead/moco.git,0,5.296232876712328,1.5154109589041096,34.570205479452056,584,28997,243
square/android-times-square,4427,01/30/2013 20:28:27,13,https://github.com/square/android-times-square.git,0,4.553191489361702,1.2340425531914894,25.872340425531913,47,3061,311
Tencent/GT,4414,01/13/2016 10:29:55,10,https://github.com/Tencent/GT.git,0,3.6864244741873806,1.2982791586998088,13.727533460803059,1046,82943,17145
Snailclimb/guide-rpc-framework,4399,05/10/2020 13:24:42,5,https://github.com/Snailclimb/guide-rpc-framework.git,0,4.690721649484536,1.2268041237113403,1.2268041237113403,97,4540,948
ThirtyDegreesRay/OpenHub,4397,07/11/2017 13:29:51,8,https://github.com/ThirtyDegreesRay/OpenHub.git,0,6.129573170731708,1.6326219512195121,32.92835365853659,656,36945,2020
robinhood/ticker,4383,07/15/2016 21:37:52,9,https://github.com/robinhood/ticker.git,0,4.612903225806452,1.3225806451612903,27.612903225806452,31,2617,487
crate/crate,4376,04/10/2013 09:17:16,12,https://github.com/crate/crate.git,0,7.417410714285714,1.623030462184874,50.40428046218487,7616,817591,152714
Querz/mcaselector,4366,04/22/2018 22:23:26,7,https://github.com/Querz/mcaselector.git,0,6.530275229357798,2.1174311926605505,23.106422018348624,545,41551,870
pytorch/serve,4361,10/03/2019 03:17:43,6,https://github.com/pytorch/serve.git,0,5.796812749003984,1.4661354581673307,63.91633466135458,251,29310,1354
awangdev/leet-code,4358,04/25/2015 19:14:09,10,https://github.com/awangdev/leet-code.git,0,2.0987654320987654,1,0.9012345679012346,81,104489,10560
Ashok-Varma/BottomNavigation,4358,03/19/2016 19:19:30,10,https://github.com/Ashok-Varma/BottomNavigation.git,0,7.533333333333333,1.4333333333333333,69.26666666666667,30,3910,992
eirslett/frontend-maven-plugin,4350,08/30/2013 14:44:38,12,https://github.com/eirslett/frontend-maven-plugin.git,0,5.595959595959596,1.7272727272727273,7.05050505050505,99,6094,432
AsamK/signal-cli,4346,05/11/2015 10:49:42,10,https://github.com/AsamK/signal-cli.git,0,6.646271510516252,1.5430210325047802,63.120458891013385,523,51579,731
iterate-ch/cyberduck,4341,01/20/2017 14:16:34,9,https://github.com/iterate-ch/cyberduck.git,0,6.171827645276058,1.3534062458821978,65.54803004348399,7589,584362,128669
mywalkb/LSPosed_mod,4340,03/28/2022 08:05:38,3,https://github.com/mywalkb/LSPosed_mod.git,0,5.3937360178970915,1.610738255033557,50.20134228187919,447,31572,4774
BoCloud/folib,4324,07/09/2025 06:22:58,0,https://github.com/BoCloud/folib.git,0,6.798634812286689,1.3401592718998863,41.82176715965112,2637,263113,65835
dragonwell-project/dragonwell8,4321,03/07/2019 02:57:45,7,https://github.com/dragonwell-project/dragonwell8.git,0,0,0,0,0,7112573,2443990
jlegewie/zotfile,4319,12/30/2011 14:47:42,14,https://github.com/jlegewie/zotfile.git,0,0,0,0,0,0,0
jitsi/jitsi,4318,04/24/2013 17:37:20,12,https://github.com/jitsi/jitsi.git,0,5.2594090202177295,1.8279937791601866,39.423328149300154,3215,533660,190172
jeasonlzy/ImagePicker,4311,01/27/2016 17:05:03,10,https://github.com/jeasonlzy/ImagePicker.git,0,5.828947368421052,1.486842105263158,23.07894736842105,76,5068,791
google/open-location-code,4309,09/30/2014 18:26:35,11,https://github.com/google/open-location-code.git,0,4.955223880597015,1.1791044776119404,4.552238805970149,67,4449,901
torakiki/pdfsam,4307,09/24/2013 11:06:13,12,https://github.com/torakiki/pdfsam.git,0,6.837209302325581,1.3565891472868217,4.964341085271318,645,49733,14662
failsafe-lib/failsafe,4307,06/30/2015 00:56:39,10,https://github.com/failsafe-lib/failsafe.git,0,6.3277310924369745,2.0210084033613445,19.176470588235293,238,21089,7028
bingoogolapple/BGARefreshLayout-Android,4304,05/28/2015 16:17:00,10,https://github.com/bingoogolapple/BGARefreshLayout-Android.git,0,5.148148148148148,1.4074074074074074,9.796296296296296,162,7273,1044
geoserver/geoserver,4303,11/10/2011 19:56:06,14,https://github.com/geoserver/geoserver.git,0,7.420551936921495,1.776482687692835,42.47925951319849,11668,1197137,172415
apache/streampark,4302,05/27/2019 05:56:03,6,https://github.com/apache/streampark.git,0,7.397504456327986,1.2816399286987523,18.955436720142604,561,57262,13393
JabRef/jabref,4298,03/11/2014 14:48:42,12,https://github.com/JabRef/jabref.git,0,0,0,0,0,307360,20000
brianway/java-learning,4290,02/09/2016 05:20:58,10,https://github.com/brianway/java-learning.git,0,1.0823373173970783,1.2868525896414342,0.5962815405046481,753,20146,3338
apache/fory,4287,04/28/2023 03:57:00,2,https://github.com/apache/fory.git,0,5.059159314997405,2.144784639335755,46.27296315516347,1927,150652,23972
alibaba/fastjson2,4283,04/17/2022 04:27:24,3,https://github.com/alibaba/fastjson2.git,0,2.779869733360472,1.1921432933034806,276.2819051496031,9826,554586,34356
bjmashibing/InternetArchitect,4281,10/19/2019 16:32:01,6,https://github.com/bjmashibing/InternetArchitect.git,0,4.759420289855073,1.1565217391304348,67.53188405797101,690,97148,12811
mcxiaoke/android-volley,4272,05/21/2013 05:35:26,12,https://github.com/mcxiaoke/android-volley.git,0,5.090909090909091,1.893939393939394,15.818181818181818,132,9460,2910
camunda/camunda-bpm-platform,4269,01/03/2013 10:10:31,13,https://github.com/camunda/camunda-bpm-platform.git,0,6.213806595863611,1.5931619154089809,86.25498416247439,10734,1237304,263857
ongakuer/CircleIndicator,4266,07/30/2014 14:02:56,11,https://github.com/ongakuer/CircleIndicator.git,0,6.511111111111111,1.6222222222222222,8.511111111111111,45,1989,77
grantland/android-autofittextview,4263,02/14/2011 06:00:52,15,https://github.com/grantland/android-autofittextview.git,0,5.375,1.375,40.75,8,882,233
M66B/FairEmail,4256,08/02/2018 13:30:25,7,https://github.com/M66B/FairEmail.git,0,4.6011275546159265,1.2525252525252526,33.4456189805027,4257,307313,49447
aporter/coursera-android,4256,01/05/2014 09:55:31,12,https://github.com/aporter/coursera-android.git,0,4.129224652087475,1.58051689860835,3.8608349900596424,503,28791,2608
microsoft/malmo,4253,05/17/2016 14:58:40,9,https://github.com/microsoft/malmo.git,0,7.0503597122302155,2.143884892086331,12.848920863309353,278,28674,5062
nining377/dolby_beta,4248,05/19/2020 12:13:36,5,https://github.com/nining377/dolby_beta.git,0,4.135135135135135,1.454054054054054,7.951351351351351,185,9164,1180
dromara/hmily,4248,09/28/2017 06:29:01,8,https://github.com/dromara/hmily.git,0,5.309633027522936,1.223623853211009,10.607798165137615,872,69181,24673
mybatis/spring-boot-starter,4248,09/25/2015 13:05:15,10,https://github.com/mybatis/spring-boot-starter.git,0,4.537142857142857,1.2228571428571429,16.177142857142858,175,9827,3014
zendesk/maxwell,4240,02/09/2015 22:06:13,11,https://github.com/zendesk/maxwell.git,0,5.939102564102564,1.6121794871794872,32.13782051282051,312,28249,1610
jboss-javassist/javassist,4230,05/24/2013 08:31:32,12,https://github.com/jboss-javassist/javassist.git,0,3.1873873873873872,1.5468468468468468,43.90810810810811,1110,115859,21306
LibrePDF/OpenPDF,4217,07/11/2016 15:50:34,9,https://github.com/LibrePDF/OpenPDF.git,0,5.626696832579186,1.8190045248868778,91.4304298642534,1768,295375,96387
JetBrains/fernflower,4214,10/03/2014 05:00:15,11,https://github.com/JetBrains/fernflower.git,0,4.02649930264993,1.2357043235704324,33.4044630404463,717,71161,2970
ChadCSong/ShineButton,4202,07/05/2016 06:32:26,9,https://github.com/ChadCSong/ShineButton.git,0,4.833333333333333,1.625,23.625,24,1280,67
yhaolpz/FloatWindow,4198,11/14/2017 14:33:55,8,https://github.com/yhaolpz/FloatWindow.git,0,3.772727272727273,1.2727272727272727,9.727272727272727,44,1903,158
aws/aws-sdk-java,4197,03/22/2010 23:34:58,16,https://github.com/aws/aws-sdk-java.git,0,0,0,0,0,26415499,12466015
powermock/powermock,4187,05/28/2014 07:53:53,11,https://github.com/powermock/powermock.git,0,3.3517786561264824,1.242687747035573,22.765217391304347,1265,68766,20665
Jacksgong/JKeyboardPanelSwitch,4184,07/01/2015 17:42:01,10,https://github.com/Jacksgong/JKeyboardPanelSwitch.git,0,5.2,1.3,7.38,50,3229,916
syncthing/syncthing-android,4184,02/22/2014 17:15:19,12,https://github.com/syncthing/syncthing-android.git,0,6.514084507042254,1.6901408450704225,9.049295774647888,142,11900,1386
hugeterry/CoordinatorTabLayout,4183,01/27/2017 13:40:28,9,https://github.com/hugeterry/CoordinatorTabLayout.git,0,5.294117647058823,1.411764705882353,9.411764705882353,17,825,128
codingapi/tx-lcn,4183,11/11/2017 03:34:34,8,https://github.com/codingapi/tx-lcn.git,0,4.963963963963964,1.2117117117117118,6.337837837837838,222,15063,2777
oddfar/campus-imaotai,4181,07/07/2023 10:37:13,2,https://github.com/oddfar/campus-imaotai.git,0,6.270642201834862,1.4128440366972477,20.376146788990827,218,18775,5506
jMonkeyEngine/jmonkeyengine,4176,03/20/2014 22:29:28,12,https://github.com/jMonkeyEngine/jmonkeyengine.git,0,6.5133519330410525,1.4416102032682343,68.69071343164607,2509,386275,134258
jishenghua/jshERP,4175,09/20/2016 04:51:39,9,https://github.com/jishenghua/jshERP.git,0,5.428571428571429,1.3234501347708896,1642.2237196765498,371,70507,5354
googlesamples/mlkit,4167,05/28/2020 21:40:38,5,https://github.com/googlesamples/mlkit.git,0,7.730964467005077,1.5279187817258884,9.527918781725889,197,18427,3060
bingoogolapple/BGABanner-Android,4167,10/25/2014 17:15:18,11,https://github.com/bingoogolapple/BGABanner-Android.git,0,5,1.5849056603773586,26.28301886792453,53,2962,358
pedrovgs/AndroidWiFiADB,4158,10/18/2015 21:58:45,10,https://github.com/pedrovgs/AndroidWiFiADB.git,0,2.8666666666666667,1.5,12.133333333333333,30,1827,317
lilishop/lilishop,4141,05/14/2021 01:28:51,4,https://github.com/lilishop/lilishop.git,0,7.631005765534914,1.315823190262652,13.66047405509289,1561,122603,33150
JFormDesigner/FlatLaf,4130,08/19/2019 10:27:05,6,https://github.com/JFormDesigner/FlatLaf.git,0,3.540022547914318,3.4656144306651635,61.28072153325817,887,126782,27161
pqpo/SmartCropper,4126,08/03/2017 11:08:41,8,https://github.com/pqpo/SmartCropper.git,0,6.25,1.3333333333333333,122.5,12,1378,125
lukas-krecan/ShedLock,4122,12/11/2016 13:53:59,9,https://github.com/lukas-krecan/ShedLock.git,0,5.888372093023256,1.8813953488372093,7.674418604651163,430,25033,5164
gh0stkey/HaE,4120,03/24/2020 10:12:50,6,https://github.com/gh0stkey/HaE.git,0,4.4361702127659575,1.702127659574468,12.904255319148936,94,8393,155
bitcoin-wallet/bitcoin-wallet,4114,03/31/2012 17:06:47,13,https://github.com/bitcoin-wallet/bitcoin-wallet.git,0,7.532299741602067,1.7131782945736433,5.41343669250646,387,25176,3290
dinuscxj/LoadingDrawable,4106,04/16/2016 07:33:57,9,https://github.com/dinuscxj/LoadingDrawable.git,0,6.507692307692308,1.4461538461538461,15.830769230769231,65,5787,185
DTStack/chunjun,4105,04/03/2018 12:44:58,7,https://github.com/DTStack/chunjun.git,0,7.127450980392157,1.5402476780185759,20.769349845201237,1938,209009,36762
alibaba/Tangram-Android,4103,03/29/2017 13:29:57,8,https://github.com/alibaba/Tangram-Android.git,0,5.010452961672474,1.6167247386759582,23.21080139372822,574,41530,11496
code4craft/tiny-spring,4089,01/10/2014 16:37:57,12,https://github.com/code4craft/tiny-spring.git,0,3.0849056603773586,1.150943396226415,2.3679245283018866,106,3490,860
qunarcorp/bistoury,4088,08/01/2019 07:54:25,6,https://github.com/qunarcorp/bistoury.git,0,4.766348273328435,1.2630418809698751,21.41587068332109,1361,120011,24166
Manabu-GT/ExpandableTextView,4077,05/17/2014 19:40:15,11,https://github.com/Manabu-GT/ExpandableTextView.git,0,5.133333333333334,1.7333333333333334,11.8,15,697,74
